2427,238,4.5,-1
5530,77,5.0,-1
4200,558,2.0,-1
3834,629,3.0,-1
3866,22,4.0,-1
4908,1891,5.0,-1
1312,194,4.0,-1
4622,672,3.0,-1
169,453,5.0,-1
491,329,3.5,-1
1914,550,5.0,-1
3239,672,4.0,-1
4558,77,5.0,-1
5460,280,4.0,-1
2322,63,4.0,-1
2675,1891,4.0,-1
127,9806,4.5,-1
738,1894,4.0,-1
4328,3049,1.0,-1
5468,180,3.0,-1
2378,568,2.0,-1
1274,121,3.5,-1
438,38,4.0,-1
1019,197,5.0,-1
1966,788,1.5,-1
2184,550,4.5,-1
5020,640,4.0,-1
1320,14,3.0,-1
838,36658,3.0,-1
4612,272,4.0,-1
4119,197,5.0,-1
1490,603,4.0,-1
4224,862,4.0,-1
5140,607,2.0,-1
3572,2024,3.5,-1
651,1892,4.5,-1
4854,280,4.0,-1
270,13,4.0,-1
4989,268,4.5,-1
4359,604,4.0,-1
1487,8587,2.5,-1
2948,955,4.0,-1
2937,854,2.5,-1
3762,155,4.0,-1
1030,1572,5.0,-1
1276,557,2.0,-1
241,581,4.0,-1
3250,808,2.5,-1
4318,640,4.0,-1
226,274,4.0,-1
3076,187,3.0,-1
4181,278,4.0,-1
1939,629,5.0,-1
4293,4327,2.5,-1
5251,10020,1.5,-1
57,1892,4.0,-1
3346,8467,1.5,-1
2539,274,5.0,-1
706,597,3.5,-1
3459,98,5.0,-1
5120,414,3.0,-1
1881,602,4.0,-1
75,786,4.5,-1
460,602,1.5,-1
1146,38,3.0,-1
1497,664,1.0,-1
1671,3049,3.5,-1
4970,36657,4.0,-1
5327,197,5.0,-1
4789,1637,2.0,-1
2076,854,2.5,-1
2555,424,4.0,-1
2263,424,3.5,-1
4604,809,2.0,-1
1971,107,5.0,-1
1845,180,4.0,-1
1881,278,5.0,-1
1517,812,4.5,-1
5143,9802,4.0,-1
5087,194,4.0,-1
4901,146,3.0,-1
2894,671,5.0,-1
3188,7443,2.5,-1
969,98,5.0,-1
1060,1892,5.0,-1
3653,862,2.0,-1
1977,1597,4.0,-1
4036,114,3.5,-1
4112,272,4.0,-1
1157,12,3.5,-1
5036,604,2.0,-1
3422,955,3.5,-1
3879,329,2.0,-1
283,1572,2.5,-1
2623,601,3.0,-1
1611,453,5.0,-1
2548,8467,1.5,-1
3514,680,5.0,-1
3371,329,5.0,-1
3858,24,5.0,-1
4782,275,3.5,-1
329,13,3.0,-1
1888,786,2.0,-1
1956,424,5.0,-1
5307,854,3.5,-1
415,12,4.0,-1
4482,114,3.0,-1
1602,808,4.0,-1
2544,3049,5.0,-1
1295,453,4.5,-1
2714,2501,4.5,-1
4637,13,4.5,-1
1916,1900,3.5,-1
2424,1572,5.0,-1
1173,2501,5.0,-1
3268,1894,4.0,-1
381,5503,4.5,-1
2063,8467,5.0,-1
1718,153,3.0,-1
2146,197,4.0,-1
3397,602,3.5,-1
4811,180,4.0,-1
5136,36657,4.5,-1
2868,671,3.5,-1
3624,9806,5.0,-1
1701,954,4.0,-1
2666,604,2.5,-1
4493,77,3.0,-1
3908,671,3.5,-1
4472,462,2.0,-1
4737,2501,2.0,-1
3648,194,5.0,-1
5541,180,2.0,-1
1706,105,2.0,-1
2172,680,5.0,-1
4961,393,4.5,-1
4051,862,4.5,-1
2974,120,4.0,-1
5408,568,3.0,-1
1469,11,3.5,-1
2503,2501,3.0,-1
3226,453,4.5,-1
4647,857,4.0,-1
5320,557,4.0,-1
291,2024,4.0,-1
4392,604,4.0,-1
4607,9741,3.0,-1
3716,14,3.5,-1
5083,36658,4.5,-1
4958,9331,2.0,-1
5003,278,4.0,-1
5068,1422,4.5,-1
2584,462,2.5,-1
2251,664,3.0,-1
4054,680,5.0,-1
4857,462,3.0,-1
4114,329,4.0,-1
2666,155,3.0,-1
5392,10020,4.0,-1
1016,121,4.0,-1
4560,585,4.0,-1
1148,36657,4.5,-1
1506,36658,3.5,-1
413,672,2.0,-1
4300,155,3.5,-1
4891,680,4.5,-1
478,604,4.5,-1
371,954,4.0,-1
1137,7443,5.0,-1
4465,9806,5.0,-1
5387,2024,5.0,-1
684,745,5.0,-1
2474,1422,4.0,-1
5527,558,2.0,-1
5520,38,2.0,-1
2542,857,5.0,-1
325,954,2.5,-1
5409,22,4.5,-1
3439,640,4.0,-1
912,550,4.0,-1
4254,121,4.0,-1
3329,238,4.0,-1
1758,114,4.0,-1
4959,275,4.5,-1
4615,597,3.0,-1
2260,812,5.0,-1
146,602,4.5,-1
652,268,3.0,-1
2460,462,5.0,-1
4343,393,3.5,-1
1,63,3.5,-1
4727,680,4.0,-1
4508,8467,4.0,-1
4678,664,4.0,-1
856,672,5.0,-1
1692,808,4.0,-1
1542,672,3.5,-1
3213,153,3.0,-1
224,153,2.0,-1
79,9331,3.5,-1
3568,604,2.0,-1
4704,280,1.5,-1
4476,462,4.0,-1
3346,238,4.0,-1
3299,8467,0.5,-1
1006,4327,3.5,-1
5295,597,0.5,-1
2012,602,2.0,-1
1800,1892,5.0,-1
3276,424,3.5,-1
5252,272,4.0,-1
195,36657,4.5,-1
3071,393,3.0,-1
3481,745,3.5,-1
1906,1637,1.0,-1
2149,161,5.0,-1
5106,393,3.5,-1
747,1891,3.0,-1
1588,680,5.0,-1
5361,1894,1.5,-1
2720,604,3.0,-1
3417,629,5.0,-1
4843,557,3.5,-1
2753,671,0.5,-1
635,243,5.0,-1
1164,36955,5.0,-1
1358,680,5.0,-1
1171,197,5.0,-1
3077,1892,2.0,-1
2710,9331,2.0,-1
5534,2024,3.5,-1
135,1891,5.0,-1
4048,1637,2.5,-1
2137,954,3.0,-1
3107,36657,4.0,-1
1265,601,3.5,-1
891,2502,4.5,-1
3841,1422,4.0,-1
5092,8587,4.0,-1
2307,107,4.0,-1
5216,153,0.5,-1
1075,36657,2.0,-1
2884,8358,3.0,-1
4566,36657,4.0,-1
902,453,2.0,-1
1268,604,4.5,-1
2535,38,3.5,-1
4059,557,3.0,-1
3491,8587,5.0,-1
3908,274,5.0,-1
4276,1597,2.5,-1
3437,121,3.0,-1
5421,786,3.0,-1
2072,1422,5.0,-1
293,550,2.5,-1
4876,664,2.0,-1
1569,752,4.0,-1
4181,38,4.0,-1
2523,585,4.0,-1
1717,121,5.0,-1
402,238,3.0,-1
4403,107,4.0,-1
852,98,5.0,-1
3089,2502,3.5,-1
2816,812,3.0,-1
337,8467,3.5,-1
4313,672,3.0,-1
1287,4327,3.5,-1
4242,107,3.5,-1
671,424,4.5,-1
3971,550,3.5,-1
859,121,0.5,-1
1569,13,5.0,-1
3139,414,3.0,-1
5349,274,5.0,-1
1533,640,4.0,-1
4992,24,4.0,-1
1741,11,4.5,-1
3698,603,5.0,-1
4720,462,1.0,-1
1286,77,4.0,-1
2153,453,3.5,-1
2016,8467,3.5,-1
4120,243,3.0,-1
5370,329,3.0,-1
3119,36955,5.0,-1
322,9331,0.5,-1
2193,786,4.0,-1
1023,187,1.5,-1
2469,10020,3.5,-1
1998,8467,1.0,-1
43,98,5.0,-1
1076,120,4.5,-1
2200,604,4.0,-1
5160,602,4.0,-1
3059,629,4.5,-1
2392,122,4.5,-1
1250,272,5.0,-1
4526,2501,4.0,-1
4036,9802,4.0,-1
3619,453,4.5,-1
2090,278,3.5,-1
1083,752,3.5,-1
500,557,4.0,-1
1065,786,3.5,-1
5435,141,5.0,-1
1560,1422,4.5,-1
3469,808,4.0,-1
2105,278,3.0,-1
3798,955,3.5,-1
2215,22,4.0,-1
2749,121,3.5,-1
4927,9741,4.0,-1
1460,9806,5.0,-1
2170,462,4.0,-1
853,77,4.0,-1
549,8358,4.0,-1
512,854,2.5,-1
2322,275,4.0,-1
980,155,4.0,-1
3727,24,3.0,-1
3315,278,5.0,-1
2502,161,4.0,-1
4901,585,4.0,-1
2654,13,4.5,-1
1483,414,5.0,-1
2410,9806,4.5,-1
361,550,3.5,-1
2690,602,4.0,-1
619,807,4.0,-1
3340,146,3.0,-1
4898,857,4.0,-1
3008,8467,4.0,-1
4636,238,4.0,-1
4693,857,4.5,-1
1815,7443,3.0,-1
4555,954,4.0,-1
23,809,2.5,-1
4554,24,5.0,-1
4181,1422,3.0,-1
373,1891,3.5,-1
2165,272,4.0,-1
1859,22,3.5,-1
2303,1597,2.0,-1
5053,671,4.0,-1
2951,107,5.0,-1
4936,462,3.5,-1
3597,629,5.0,-1
4659,146,4.0,-1
2394,3049,2.0,-1
4539,122,5.0,-1
5280,812,3.5,-1
4118,558,3.0,-1
3015,629,3.5,-1
2341,13,4.5,-1
324,557,3.5,-1
5240,607,3.0,-1
4319,105,3.5,-1
5166,808,1.0,-1
5211,22,5.0,-1
3334,745,2.5,-1
445,11,4.0,-1
3565,752,4.0,-1
1753,550,4.5,-1
4165,602,4.5,-1
3404,2164,4.0,-1
3259,36955,5.0,-1
1451,180,4.0,-1
584,12,4.0,-1
833,36658,3.0,-1
1528,24,5.0,-1
4508,13,4.0,-1
5525,2501,5.0,-1
1167,568,1.0,-1
3336,77,5.0,-1
3408,597,3.0,-1
577,462,1.0,-1
4397,105,3.5,-1
4862,63,5.0,-1
4394,278,3.0,-1
2804,5503,5.0,-1
709,1572,3.0,-1
81,4327,3.0,-1
2293,1891,5.0,-1
4185,854,3.0,-1
4259,786,5.0,-1
2863,585,5.0,-1
1104,105,5.0,-1
4789,121,3.0,-1
3567,77,4.5,-1
556,38,4.0,-1
2276,107,4.5,-1
2432,809,4.0,-1
150,585,3.5,-1
636,862,3.5,-1
3122,1900,3.0,-1
2267,134,2.5,-1
4550,38,3.5,-1
236,1900,4.0,-1
5362,602,2.5,-1
5476,603,5.0,-1
935,7443,1.0,-1
2522,745,3.0,-1
662,146,4.0,-1
2187,243,4.0,-1
4002,607,4.0,-1
1709,11,4.5,-1
999,393,3.0,-1
2806,120,3.5,-1
1180,393,2.5,-1
2930,2024,5.0,-1
3490,9802,0.5,-1
1151,807,4.0,-1
5006,1422,5.0,-1
3466,275,4.0,-1
2559,629,3.5,-1
2968,180,5.0,-1
2106,9741,2.0,-1
4859,1422,4.0,-1
3340,272,5.0,-1
5220,752,4.5,-1
2670,107,2.0,-1
5264,671,3.0,-1
307,4327,4.5,-1
348,1637,4.0,-1
4812,280,4.0,-1
5365,602,4.5,-1
1884,153,4.0,-1
3638,36657,3.5,-1
4691,788,3.5,-1
1215,5503,3.0,-1
5147,862,4.0,-1
1126,105,3.0,-1
4145,424,3.5,-1
965,752,3.5,-1
4855,585,3.0,-1
1598,1572,3.0,-1
800,134,3.5,-1
2706,77,3.0,-1
3785,812,3.0,-1
3906,557,3.5,-1
4033,7443,4.5,-1
5414,597,3.5,-1
4808,641,5.0,-1
3077,36955,2.5,-1
5010,1637,5.0,-1
4627,9331,3.5,-1
3665,601,2.0,-1
2177,3049,1.5,-1
394,1637,3.0,-1
4078,122,4.5,-1
3066,629,3.5,-1
2553,2502,3.5,-1
186,604,5.0,-1
3804,146,4.0,-1
678,268,3.0,-1
2219,11,4.0,-1
3765,36658,3.5,-1
822,558,4.5,-1
610,857,4.0,-1
797,807,2.5,-1
5535,14,2.0,-1
2160,812,4.0,-1
3995,1637,4.0,-1
4512,1892,3.5,-1
4019,8467,4.0,-1
1689,2164,4.0,-1
2927,272,4.5,-1
208,13,4.5,-1
2920,597,3.0,-1
331,857,3.0,-1
3648,9741,1.5,-1
3293,7443,5.0,-1
727,672,4.0,-1
2344,809,3.5,-1
976,640,4.0,-1
4451,1892,4.0,-1
2973,1894,5.0,-1
657,1894,5.0,-1
4548,63,4.5,-1
1583,105,3.5,-1
4911,121,2.0,-1
4200,550,4.0,-1
1916,194,4.0,-1
4157,2501,5.0,-1
2675,1892,4.5,-1
4450,602,4.5,-1
1962,9331,4.0,-1
709,1422,3.0,-1
4737,274,1.0,-1
4536,275,5.0,-1
2236,9331,4.0,-1
4050,672,4.0,-1
4163,604,4.5,-1
340,414,3.5,-1
3666,1892,1.5,-1
1404,121,4.0,-1
14,12,4.0,-1
1060,24,5.0,-1
4634,640,4.5,-1
246,5503,4.0,-1
3084,954,4.0,-1
5302,114,3.5,-1
4032,862,3.0,-1
3425,2501,3.5,-1
3865,9741,1.0,-1
4806,24,0.5,-1
3699,36657,4.0,-1
1365,640,3.5,-1
3694,854,2.5,-1
4974,604,2.5,-1
4190,38,5.0,-1
2196,414,3.0,-1
3344,98,4.0,-1
2481,2502,3.0,-1
4519,14,3.5,-1
1308,11,4.5,-1
2947,854,0.5,-1
214,1637,4.0,-1
3499,38,2.0,-1
4513,14,3.0,-1
3994,9802,3.0,-1
5310,862,5.0,-1
3096,122,4.5,-1
4143,640,2.0,-1
4914,280,2.5,-1
3208,24,5.0,-1
1958,8587,5.0,-1
2596,24,2.0,-1
443,954,4.0,-1
1379,393,3.5,-1
4386,12,4.0,-1
2936,603,5.0,-1
3269,161,4.0,-1
938,280,5.0,-1
834,12,4.0,-1
1424,568,3.0,-1
451,1572,4.5,-1
916,607,4.5,-1
4370,603,5.0,-1
1771,63,3.5,-1
4644,557,1.0,-1
2877,161,3.5,-1
3557,671,4.5,-1
4328,1900,2.0,-1
1054,1637,5.0,-1
905,22,4.0,-1
1274,557,3.0,-1
1004,36658,2.5,-1
4584,38,2.0,-1
3930,38,2.5,-1
3711,85,4.5,-1
3953,197,5.0,-1
3620,146,2.5,-1
4657,672,4.0,-1
547,954,2.5,-1
5327,557,1.0,-1
4378,558,4.5,-1
4328,9741,3.0,-1
3688,640,4.0,-1
1442,155,5.0,-1
1991,641,3.0,-1
2538,558,4.0,-1
3223,857,3.5,-1
2009,393,3.0,-1
226,671,3.0,-1
2564,12,5.0,-1
1960,22,2.5,-1
2008,9806,3.5,-1
1000,161,4.0,-1
2899,9802,5.0,-1
422,238,5.0,-1
1435,585,4.0,-1
5124,278,5.0,-1
172,8358,3.0,-1
1120,607,3.5,-1
3252,8358,4.0,-1
3210,120,5.0,-1
3694,105,4.0,-1
4574,2164,1.5,-1
5102,85,5.0,-1
1943,36657,3.5,-1
2528,9741,3.5,-1
4404,38,5.0,-1
75,603,5.0,-1
2048,3049,5.0,-1
634,671,2.5,-1
726,752,5.0,-1
3906,8467,5.0,-1
2511,812,3.0,-1
672,2501,4.0,-1
4360,857,3.5,-1
467,809,3.5,-1
2803,194,5.0,-1
1952,7443,3.0,-1
2127,194,3.0,-1
618,14,5.0,-1
322,121,0.5,-1
4689,8467,4.5,-1
2464,187,3.0,-1
5037,414,1.0,-1
3832,13,5.0,-1
2594,105,4.0,-1
2321,1422,3.0,-1
3304,77,5.0,-1
1657,13,2.0,-1
2880,640,4.5,-1
181,1894,1.5,-1
326,9331,2.5,-1
1992,602,2.0,-1
4662,121,5.0,-1
1632,550,4.0,-1
1208,603,5.0,-1
4291,597,4.0,-1
3815,121,5.0,-1
1855,597,3.0,-1
5365,857,4.5,-1
980,77,2.0,-1
874,9331,3.0,-1
5050,194,3.5,-1
1004,453,4.5,-1
4283,14,5.0,-1
23,1892,3.5,-1
3397,1891,5.0,-1
4503,238,3.0,-1
3046,857,3.0,-1
366,4327,4.0,-1
5567,558,3.0,-1
2210,2024,3.5,-1
3440,7443,4.0,-1
4456,597,3.5,-1
2452,329,4.5,-1
4138,568,3.0,-1
2771,194,4.5,-1
2141,155,5.0,-1
362,238,4.0,-1
362,414,3.0,-1
2797,107,3.0,-1
2598,581,3.0,-1
5564,274,4.0,-1
1145,788,2.5,-1
4404,278,4.5,-1
1294,153,2.5,-1
5553,550,4.0,-1
1256,9806,4.0,-1
2744,120,3.5,-1
5125,268,2.0,-1
2737,955,2.5,-1
2477,745,4.5,-1
3059,11,3.5,-1
1320,807,2.5,-1
3584,9806,2.0,-1
5150,1597,5.0,-1
42,85,3.5,-1
5234,557,3.0,-1
1658,602,5.0,-1
4284,680,4.5,-1
3907,98,4.5,-1
4699,854,3.5,-1
2902,603,3.0,-1
4959,557,4.0,-1
1303,14,3.5,-1
3433,122,5.0,-1
2986,268,3.0,-1
1165,12,5.0,-1
3155,8587,3.0,-1
4987,9741,3.0,-1
3863,809,4.5,-1
4054,672,2.0,-1
3979,640,3.0,-1
1529,8587,4.0,-1
4638,2502,4.0,-1
1102,640,2.5,-1
2340,585,3.5,-1
4895,808,2.0,-1
4493,745,3.0,-1
4428,954,4.0,-1
5344,268,3.0,-1
1301,8358,5.0,-1
4630,604,3.0,-1
2507,1597,4.0,-1
4493,141,2.5,-1
5279,77,4.0,-1
407,393,4.0,-1
1307,8587,3.0,-1
1423,862,3.5,-1
294,597,5.0,-1
1826,664,3.0,-1
755,664,3.0,-1
2081,8358,2.0,-1
4542,24,3.5,-1
2574,194,4.0,-1
2229,105,3.5,-1
5025,2502,5.0,-1
173,5503,3.0,-1
3532,1900,4.0,-1
939,601,4.0,-1
603,278,5.0,-1
752,3049,2.5,-1
1309,857,1.5,-1
724,36955,5.0,-1
636,550,4.5,-1
5397,8467,3.0,-1
2085,122,5.0,-1
1512,22,4.0,-1
1735,7443,3.5,-1
3961,63,5.0,-1
1667,2502,5.0,-1
3680,153,4.0,-1
699,597,4.0,-1
5121,955,4.0,-1
5107,854,5.0,-1
5015,278,4.0,-1
1140,607,5.0,-1
1714,2164,1.5,-1
2988,114,3.0,-1
500,146,1.0,-1
4171,424,4.5,-1
3972,36955,4.5,-1
1174,597,5.0,-1
4974,954,3.0,-1
717,329,5.0,-1
2050,597,5.0,-1
1283,22,3.5,-1
1904,680,5.0,-1
2834,180,4.0,-1
2570,243,3.5,-1
1539,812,5.0,-1
1903,268,4.0,-1
567,745,5.0,-1
3699,85,4.0,-1
53,640,4.5,-1
1561,1422,3.5,-1
543,640,3.5,-1
84,122,3.5,-1
1459,854,3.5,-1
2989,105,5.0,-1
718,9802,3.0,-1
3203,955,4.5,-1
2267,155,3.0,-1
2504,194,4.0,-1
1102,558,3.5,-1
1881,597,4.0,-1
3206,77,2.0,-1
3401,809,3.0,-1
1746,36955,2.0,-1
1537,640,5.0,-1
4839,585,3.5,-1
5132,275,5.0,-1
3477,585,3.5,-1
1686,12,5.0,-1
4418,155,3.0,-1
1607,585,3.0,-1
4223,672,1.0,-1
1810,105,3.5,-1
1039,603,4.0,-1
3383,114,3.0,-1
4004,275,3.5,-1
1093,786,3.0,-1
436,752,3.5,-1
742,8358,2.5,-1
1006,13,5.0,-1
